date,day_of_week,id,type,proj,proj_count,desc
20160628,Tuesday,11.0,H,NA,NA,Volleyball game
20160628,Tuesday,12.0,M,NA,NA,Planning trip to China
20160629,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; Feedback
20160629,Wednesday,2.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160629,Wednesday,3.0,H,NA,NA,Walk
20160629,Wednesday,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160629,Wednesday,5.0,H,NA,NA,Walk
20160717,Sunday,1.0,M,NA,NA,Getting set up for the day; Journaling
20160717,Sunday,2.0,G,NA,NA,Organizing photos from China trip #photography
20160717,Sunday,3.0,G,NA,NA,Organizing photos from China trip #photography
20160717,Sunday,4.0,G,NA,NA,Writing Days 1-4 (Shanghai) blog post
20160717,Sunday,5.0,H,NA,NA,Walk
20160717,Sunday,6.0,H,NA,NA,Walk
20160718,Monday,1.0,W,Mixed,NA,Getting set up for the day; Getting caught up on emails
20160718,Monday,2.0,W,Mixed,NA,Getting caught up on emails
20160718,Monday,3.0,W,Mixed,NA,Getting caught up on emails; Replying to emails
20160718,Monday,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160718,Monday,5.0,H,NA,NA,Walk
20160718,Monday,6.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160718,Monday,7.0,H,NA,NA,Walk
20160718,Monday,8.0,W,Mixed,NA,Weekly review
20160718,Monday,9.0,G,NA,NA,Listening to Sapiens
20160718,Monday,10.0,H,NA,NA,Walk
20160718,Monday,11.0,W,Mixed,NA,Weekly review
20160718,Monday,12.0,W,Mixed,NA,Helping Glenn with data
20160718,Monday,13.0,H,NA,NA,Bike ride
20160718,Monday,14.0,H,NA,NA,Bike ride
20160718,Monday,15.0,G,NA,NA,Write In Development 5 post
20160719,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; Helping Glenn with CDF data
20160719,Tuesday,2.0,W,Mixed,NA,Helping Glenn with CDF data
20160719,Tuesday,3.0,G,NA,NA,Listening to Sapiens
20160719,Tuesday,4.0,H,NA,NA,Walk
20160719,Tuesday,5.0,G,NA,NA,Listening to Sapiens
20160719,Tuesday,6.0,H,NA,NA,Walk
20160719,Tuesday,7.0,W,Mixed,NA,Helping Glenn with CDF data
20160719,Tuesday,8.0,W,Mixed,NA,Helping Glenn with CDF data
20160719,Tuesday,9.0,W,Mixed,NA,Helping Glenn with CDF data
20160719,Tuesday,10.0,W,CAAutoSequential2016,374.0,Change zip derivation from pls_mail_zip_cd to ppv_zip_cd; Identify what SA variables are affected by PHF operator assignment issue
20160719,Tuesday,11.0,W,CAAutoSequential2016,375.0,Change zip derivation from pls_mail_zip_cd to ppv_zip_cd; Identify what SA variables are affected by PHF operator assignment issue
20160719,Tuesday,12.0,W,CAAutoSequential2016,376.0,Identify what SA variables are affected by PHF operator assignment issue
20160719,Tuesday,13.0,W,CAAutoSequential2016,377.0,Identify what SA variables are affected by PHF operator assignment issue
20160719,Tuesday,14.0,G,NA,NA,Writing POTW 101 post
20160719,Tuesday,15.0,G,NA,NA,Writing POTW backlog posts
20160719,Tuesday,16.0,G,NA,NA,Putting together post for July Buckets Mix
20160720,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; SA operator assignment stuff
20160720,Wednesday,2.0,W,CAAutoSequential2016,378.0,Identify what SA variables are affected by PHF operator assignment issue
20160720,Wednesday,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160720,Wednesday,4.0,H,NA,NA,Walk
20160720,Wednesday,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast and The Journal podcast
20160720,Wednesday,6.0,H,NA,NA,Walk
20160720,Wednesday,7.0,G,NA,NA,Listening to Sapiens
20160720,Wednesday,8.0,G,NA,NA,Listening to Sapiens and Ego is the Enemy
20160720,Wednesday,9.0,W,CAAutoSequential2016,378.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160721,Thursday,1.0,W,Mixed,NA,Getting set up for the day
20160721,Thursday,2.0,G,NA,NA,Researching Fuji X-T2
20160721,Thursday,3.0,M,NA,NA,Creating playlist for Cheesehead
20160721,Thursday,4.0,G,NA,NA,Listening to Ego is the Enemy and The Candid Frame podcast
20160721,Thursday,5.0,G,NA,NA,Editing photos for Day 4 (Shanghai) post
20160721,Thursday,6.0,W,CAAutoSequential2016,379.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160721,Thursday,7.0,W,CAAutoSequential2016,380.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160721,Thursday,8.0,W,CAAutoSequential2016,381.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160721,Thursday,9.0,W,CAAutoSequential2016,382.0,Combine PHF exports; Identify what SA variables are affected by PHF operator assignment issue
20160724,Sunday,1.0,G,NA,NA,Writing POTW 101 post
20160724,Sunday,2.0,G,NA,NA,Writing Day 4 (Shanghai) post
20160724,Sunday,3.0,G,NA,NA,Listening to Ego is the Enemy
20160724,Sunday,4.0,G,NA,NA,Watching How to Make Money
20160724,Sunday,5.0,G,NA,NA,Watching How to Make Money
20160725,Monday,1.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160725,Monday,2.0,W,Mixed,NA,Weekly review
20160725,Monday,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160725,Monday,4.0,H,NA,NA,Walk
20160725,Monday,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160725,Monday,6.0,H,NA,NA,Walk
20160725,Monday,7.0,W,Mixed,NA,Weekly review
20160725,Monday,8.0,W,CAAutoSequential2016,383.0,Email Chris Nowacki about claims being assigned to operators/drivers process; Identify what SA variables are affected by PHF operator assignment issue
20160725,Monday,9.0,W,CAAutoSequential2016,384.0,Identify what SA variables are affected by PHF operator assignment issue
20160725,Monday,10.0,W,CAAutoSequential2016,385.0,Identify what SA variables are affected by PHF operator assignment issue
20160725,Monday,11.0,W,CAAutoSequential2016,386.0,Identify what SA variables are affected by PHF operator assignment issue
20160725,Monday,12.0,W,CAAutoSequential2016,387.0,Identify what SA variables are affected by PHF operator assignment issue
20160725,Monday,13.0,W,CAAutoSequential2016,388.0,Identify what SA variables are affected by PHF operator assignment issue
20160726,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; SA stuff; PHF billing stuff
20160726,Tuesday,2.0,G,NA,NA,Listening to Sapiens
20160726,Tuesday,3.0,H,NA,NA,Walk
20160726,Tuesday,4.0,W,CAAutoSequential2016,389.0,Summarize findings of operator assignment investigation so far
20160726,Tuesday,5.0,W,CAAutoSequential2016,390.0,Investigate issue with number of items variable in PHF
20160726,Tuesday,6.0,W,CAAutoSequential2016,391.0,Investigate issue with number of items variable in PHF
20160726,Tuesday,7.0,G,NA,NA,Listening to Sapiens
20160726,Tuesday,8.0,M,NA,NA,Errands
20160726,Tuesday,9.0,G,NA,NA,Listening to Sapiens
20160726,Tuesday,10.0,M,NA,NA,Errands
20160726,Tuesday,11.0,G,NA,NA,Listening to Sapiens
20160726,Tuesday,12.0,W,Mixed,NA,Helping Alex with R; SA Investigate issue with number of items variable in PHF
20160726,Tuesday,13.0,W,CAAutoSequential2016,392.0,Investigate issue with number of items variable in PHF; Emailing Ivan about operators
20160727,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; misc tasks
20160727,Wednesday,2.0,W,CAAutoSequential2016,393.0,Plan fix for operator assignment issue
20160727,Wednesday,3.0,W,CAAutoSequential2016,394.0,Plan fix for operator assignment issue
20160727,Wednesday,4.0,G,NA,NA,Listening to Sapiens and The Candid Frame podcast
20160727,Wednesday,5.0,H,NA,NA,Walk
20160727,Wednesday,6.0,W,CAAutoSequential2016,395.0,Write code to fix assignment of operators issue
20160727,Wednesday,7.0,W,CAAutoSequential2016,396.0,Write code to fix assignment of operators issue
20160727,Wednesday,8.0,W,CAAutoSequential2016,397.0,Write code to fix assignment of operators issue
20160727,Wednesday,9.0,G,Photography,NA,Watching Film Is Not Dead in a Box tutorials
20160728,Thursday,1.0,W,Mixed,NA,Getting set up for the day; SA Write code to fix assignment of operators issue
20160728,Thursday,2.0,G,NA,NA,Listening to The Moral Landscape
20160728,Thursday,3.0,H,NA,NA,Walk
20160728,Thursday,4.0,G,NA,NA,Listening to The Moral Landscape
20160728,Thursday,5.0,H,NA,NA,Walk
20160728,Thursday,6.0,W,CAAutoSequential2016,398.0,Write code to fix assignment of operators issue
20160728,Thursday,7.0,G,NA,NA,Listening to The Moral Landscape
20160728,Thursday,8.0,G,NA,NA,Listening to The Moral Landscape
20160728,Thursday,9.0,G,NA,NA,Listening to The Moral Landscape
20160728,Thursday,10.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160728,Thursday,11.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160728,Thursday,12.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160728,Thursday,13.0,G,NA,NA,Listening to Radical Acceptance
20160728,Thursday,14.0,G,NA,NA,Listening to Radical Acceptance
20160729,Friday,1.0,G,DataCampggplot2,1.0,
20160729,Friday,2.0,G,DataCampggplot2,2.0,
20160729,Friday,3.0,G,NA,NA,Listening to Ego is the Enemy
20160731,Sunday,1.0,H,NA,NA,Walk
20160731,Sunday,2.0,G,NA,NA,Listening to The Moral Landscape
20160731,Sunday,3.0,G,NA,NA,Listening to The Moral Landscape
20160731,Sunday,4.0,G,NA,NA,Listening to The Moral Landscape
20160731,Sunday,5.0,G,NA,NA,Listening to The Moral Landscape
20160731,Sunday,6.0,G,NA,NA,Listening to The Moral Landscape
20160731,Sunday,7.0,G,NA,NA,Listening to The Moral Landscape
20160731,Sunday,8.0,G,NA,NA,Listening to The Moral Landscape
20160731,Sunday,9.0,G,NA,NA,Listening to The Moral Landscape
20160731,Sunday,10.0,G,NA,NA,Listening to The Moral Landscape
20160801,Monday,1.0,W,Mixed,NA,Getting set up for the month
20160801,Monday,2.0,W,Mixed,NA,Weekly review
20160801,Monday,3.0,G,NA,NA,Listening to The Candid Frame
20160801,Monday,4.0,H,NA,NA,Walk
20160801,Monday,5.0,W,CAAutoSequential2016,399.0,Write code to fix assignment of operators issue
20160801,Monday,6.0,W,CAAutoSequential2016,400.0,Write code to fix assignment of operators issue
20160801,Monday,7.0,W,CAAutoLawsuit,178.0,Reply to Patricia about PHF billing data
20160801,Monday,8.0,G,NA,NA,Editing pictures from Erin's wedding
20160801,Monday,9.0,W,CAAutoSequential2016,401.0,Write code to fix assignment of operators issue
20160801,Monday,10.0,W,CAAutoSequential2016,402.0,Write code to fix assignment of operators issue
20160801,Monday,11.0,W,CAAutoSequential2016,403.0,Write code to fix assignment of operators issue
20160801,Monday,12.0,W,CAAutoSequential2016,404.0,Write code to fix assignment of operators issue
20160801,Monday,13.0,G,NA,NA,Listening to Radical Acceptance
20160801,Monday,14.0,G,NA,NA,Listening to Radical Acceptance
20160802,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; various admin tasks
20160802,Tuesday,2.0,W,CAAutoSequential2016,405.0,Write code to fix assignment of operators issue
20160802,Tuesday,3.0,W,CAAutoSequential2016,406.0,Write code to fix assignment of operators issue
20160802,Tuesday,4.0,W,CAAutoSequential2016,407.0,Write code to fix assignment of operators issue
20160802,Tuesday,5.0,G,NA,NA,Listening to Radical Acceptance
20160802,Tuesday,6.0,M,NA,NA,Errands
20160802,Tuesday,7.0,G,NA,NA,Listening to Radical Acceptance
20160802,Tuesday,8.0,M,NA,NA,Errands
20160802,Tuesday,9.0,W,CAAutoSequential2016,408.0,Write code to fix assignment of operators issue
20160802,Tuesday,10.0,W,CAAutoSequential2016,409.0,Write code to fix assignment of operators issue
20160802,Tuesday,11.0,W,CAAutoSequential2016,410.0,Write code to fix assignment of operators issue
20160802,Tuesday,12.0,W,CAAutoSequential2016,411.0,Write code to fix assignment of operators issue
20160802,Tuesday,13.0,W,CAAutoSequential2016,412.0,Write code to fix assignment of operators issue
20160802,Tuesday,14.0,W,CAAutoSequential2016,413.0,Write code to fix assignment of operators issue
20160802,Tuesday,15.0,W,CAAutoSequential2016,414.0,Write code to fix assignment of operators issue
20160802,Tuesday,16.0,W,CAAutoSequential2016,415.0,Write code to fix assignment of operators issue
20160802,Tuesday,17.0,G,NA,NA,Editing pictures from Erin's wedding
20160802,Tuesday,18.0,W,CAAutoSequential2016,416.0,Create list of SA fields derived by discount/surcharge fields
20160802,Tuesday,19.0,G,NA,NA,Reading War and Peace
20160802,Tuesday,20.0,G,NA,NA,Editing photos for Days 6-8 (Beijing) post
20160803,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; SA Write code to fix assignment of operators issue
20160803,Wednesday,2.0,W,CAAutoSequential2016,417.0,Perform checks on operator assignment fix
20160803,Wednesday,3.0,W,CAAutoSequential2016,418.0,Perform checks on operator assignment fix
20160803,Wednesday,4.0,G,NA,NA,Scanning and editing film photos from Bryce Canyon
20160803,Wednesday,5.0,W,CAAutoSequential2016,419.0,Perform checks on operator assignment fix
20160803,Wednesday,6.0,W,CAAutoSequential2016,420.0,Perform checks on operator assignment fix
20160803,Wednesday,7.0,W,CAAutoSequential2016,421.0,Perform checks on operator assignment fix
20160803,Wednesday,8.0,W,CAAutoSequential2016,422.0,Perform checks on operator assignment fix
20160803,Wednesday,9.0,W,CAAutoSequential2016,423.0,Perform checks on operator assignment fix
20160803,Wednesday,10.0,W,CAAutoSequential2016,424.0,Perform checks on operator assignment fix
20160803,Wednesday,11.0,G,NA,NA,Scanning and editing film photos from Bryce Canyon
20160803,Wednesday,12.0,W,CAAutoSequential2016,425.0,Perform checks on operator assignment fix
20160803,Wednesday,13.0,W,CAAutoSequential2016,426.0,Perform checks on operator assignment fix
20160803,Wednesday,14.0,W,CAAutoSequential2016,427.0,Perform checks on operator assignment fix
20160803,Wednesday,15.0,W,CAAutoSequential2016,428.0,Perform checks on operator assignment fix
20160804,Thursday,1.0,W,Mixed,NA,"Various tasks (reply to Libby, Email Johnathan and TJ, email Steve and Anita)"
20160804,Thursday,2.0,W,Mixed,NA,Restarting computer and various admin stuff
20160804,Thursday,3.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160804,Thursday,4.0,M,NA,NA,Errands
20160804,Thursday,5.0,G,NA,NA,Listening to The Tim Ferriss Show podcast and Radical Acceptance
20160804,Thursday,6.0,M,NA,NA,Errands
20160804,Thursday,7.0,W,Mixed,NA,Helping Matthew with R; Various tasks
20160804,Thursday,8.0,W,Mixed,NA,"Various tasks (reply to Libby, Email Johnathan and TJ, email Steve and Anita); SA Write code to fix number of items issue"
20160804,Thursday,9.0,W,CAAutoSequential2016,429.0,Write code to fix number of items issue
20160804,Thursday,10.0,M,NA,NA,Cleaning apartment
20160804,Thursday,11.0,G,NA,NA,Learning about SilverFast software
20160804,Thursday,12.0,G,NA,NA,Writing In Development 6 post
20160804,Thursday,13.0,G,NA,NA,Writing In Development 6 post
20160804,Thursday,14.0,M,NA,NA,Cleaning apartment
20160804,Thursday,15.0,G,NA,NA,Listening to Radical Acceptance
20160805,Friday,1.0,W,Mixed,NA,Getting set up for the day; admin tasks; RE Send out workload survey results
20160805,Friday,2.0,W,CAAutoSequential2016,430.0,Write code to fix number of items issue
20160805,Friday,3.0,W,CAAutoSequential2016,431.0,Write code to fix number of items issue
20160805,Friday,4.0,W,CAAutoSequential2016,432.0,Write code to fix number of items issue
20160805,Friday,5.0,H,NA,NA,Walk
20160805,Friday,6.0,G,NA,NA,Listening to Radical Acceptance
20160805,Friday,7.0,H,NA,NA,Walk
20160805,Friday,8.0,W,CAAutoSequential2016,433.0,Write code to fix number of items issue
20160805,Friday,9.0,W,CAAutoSequential2016,434.0,Write code to fix number of items issue
20160805,Friday,10.0,W,Mixed,NA,Emails on marital stuff; SA Write code to fix number of items issue
20160805,Friday,11.0,W,Mixed,NA,Writing function for comparing distributions; SA Write code to fix number of items issue
20160805,Friday,12.0,W,Mixed,NA,Writing function for comparing distributions; SA Write code to fix number of items issue
20160805,Friday,13.0,W,Mixed,NA,Writing function for comparing distributions; SA Write code to fix number of items issue
20160805,Friday,14.0,G,Photography,NA,Reading Film is Not Dead course
20160805,Friday,15.0,W,CAAutoSequential2016,435.0,Update Marital Status codes in SAS/R data prep code
20160805,Friday,16.0,W,CAAutoSequential2016,436.0,Update Marital Status codes in SAS/R data prep code; Design workflow for data prep
20160806,Saturday,1.0,G,NA,NA,Editing pictures from Erin's wedding
20160806,Saturday,2.0,H,NA,NA,Walk
20160806,Saturday,3.0,H,NA,NA,Walk
20160806,Saturday,4.0,H,NA,NA,Walk
20160806,Saturday,5.0,H,NA,NA,Walk
20160807,Sunday,1.0,G,NA,NA,Editing photos for Days 7-8 (Beijing) post
20160807,Sunday,2.0,W,CAAutoSequential2016,437.0,Update Marital Status codes in SAS/R data prep code
20160807,Sunday,3.0,W,CAAutoSequential2016,438.0,Update Marital Status codes in SAS/R data prep code
20160807,Sunday,4.0,W,CAAutoSequential2016,439.0,Update Marital Status codes in SAS/R data prep code
20160807,Sunday,5.0,W,CAAutoSequential2016,440.0,Incorporate new number of items variables into R data prep code
20160807,Sunday,6.0,G,NA,NA,Listening to Radical Acceptance
20160807,Sunday,7.0,G,NA,NA,Listening to Ego is the Enemy
20160807,Sunday,8.0,G,NA,NA,Listening to The Candid Frame podcast
20160807,Sunday,9.0,H,NA,NA,Walk
20160808,Monday,1.0,W,Mixed,NA,Getting set up for the week; Weekly review
20160808,Monday,2.0,W,Mixed,NA,Weekly review
20160808,Monday,3.0,W,Mixed,NA,Weekly review
20160808,Monday,4.0,G,NA,NA,Listening to Radical Acceptance
20160808,Monday,5.0,H,NA,NA,Walk
20160808,Monday,6.0,W,CAAutoSequential2016,441.0,Run data prep code with fixes incorporate and check results
20160808,Monday,7.0,W,CAAutoSequential2016,442.0,"Update documentation to reflect fixes to years licensed, gender, marital status, number of items, zip code, and high risk PGS"
20160808,Monday,8.0,W,Mixed,NA,SA Run data prep code with fixes incorporate and check results; Marital Follow up with Johnathan and TJ about systems inquiry; Check Distributions code
20160808,Monday,9.0,W,Mixed,NA,SA Run data prep code with fixes incorporate and check results; Marital Follow up with Johnathan and TJ about systems inquiry; Check Distributions code
20160808,Monday,10.0,G,NA,NA,Listening to Radical Acceptance and Ego is the Enemy
20160808,Monday,11.0,H,NA,NA,Walk
20160808,Monday,12.0,W,CAAutoSequential2016,443.0,Create project folders for SAv4
20160808,Monday,13.0,W,CAAutoSequential2016,444.0,Run base version of SAv4 without selections
20160808,Monday,14.0,G,Photography,NA,Editing film photos
20160808,Monday,15.0,G,Photography,NA,Editing film photos
20160808,Monday,16.0,G,NA,NA,Writing Days 7-8 (Beijing) post
20160808,Monday,17.0,H,NA,NA,Walk
20160808,Monday,18.0,G,Photography,NA,Lumenzia tutorials
20160809,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; Auto RMP Evaluate proposed GDD RMPs using SA data
20160809,Tuesday,2.0,W,CAAutoRMPGDD,1.0,Evaluate proposed GDD RMPs using SA data
20160809,Tuesday,3.0,W,CAAutoRMPGDD,2.0,Evaluate proposed GDD RMPs using SA data
20160809,Tuesday,4.0,W,CAAutoRMPGDD,3.0,Evaluate proposed GDD RMPs using SA data
20160809,Tuesday,5.0,G,Photography,NA,Listening to The X Line podcast
20160809,Tuesday,6.0,W,CAAutoRMPGDD,4.0,Evaluate proposed GDD RMPs using SA data
20160809,Tuesday,7.0,W,CAAutoRMPGDD,5.0,Evaluate proposed GDD RMPs using SA data
20160809,Tuesday,8.0,W,CAAutoRMPGDD,6.0,Evaluate proposed GDD RMPs using SA data
20160809,Tuesday,9.0,W,Mixed,NA,CA Auto RMP Evaluate proposed GDD RMPs using SA data; SA Talking to Matthew about operators fix
20160809,Tuesday,10.0,W,CAAutoRMPGDD,7.0,Evaluate proposed GDD RMPs using SA data
20160809,Tuesday,11.0,W,CAAutoRMPGDD,8.0,Evaluate proposed GDD RMPs using SA data
20160809,Tuesday,12.0,W,Mixed,NA,CA Auto RMP Evaluate proposed GDD RMPs using SA data; Writing blog post about benefits of templates
20160810,Wednesday,1.0,W,Mixed,NA,Getting set up for the day
20160810,Wednesday,2.0,W,CAAutoSequential2016,445.0,"Run ""base"" iteration of SA after fixes to operator characteristics, number of items, zip code, and high risk PGS"
20160810,Wednesday,3.0,W,CAAutoSequential2016,446.0,"Run ""base"" iteration of SA after fixes to operator characteristics, number of items, zip code, and high risk PGS"
20160810,Wednesday,4.0,W,CAAutoSequential2016,447.0,"Run ""base"" iteration of SA after fixes to operator characteristics, number of items, zip code, and high risk PGS; Structuring folders"
20160810,Wednesday,5.0,W,CAAutoSequential2016,448.0,"Run ""base"" iteration of SA after fixes to operator characteristics, number of items, zip code, and high risk PGS; Structuring folders"
20160810,Wednesday,6.0,W,CAAutoSequential2016,449.0,"Compare results of ""base"" iteration of SA to results prior to fixes to assess magnitude of impact"
20160810,Wednesday,7.0,W,CAAutoSequential2016,450.0,"Compare results of ""base"" iteration of SA to results prior to fixes to assess magnitude of impact"
20160810,Wednesday,8.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160810,Wednesday,9.0,W,CAAutoSequential2016,451.0,"Compare results of ""base"" iteration of SA to results prior to fixes to assess magnitude of impact"
20160810,Wednesday,10.0,W,CAAutoSequential2016,452.0,Run Baseline with weights correction scenario
20160810,Wednesday,11.0,G,Photography,NA,Editing film photos from RPL
20160810,Wednesday,12.0,G,Photography,NA,Editing film photos from RPL
20160810,Wednesday,13.0,G,NA,NA,Writing Days 7-8 (Beijing) post and updating Around the World in 80 Months page
20160810,Wednesday,14.0,G,NA,NA,Writing Days 7-8 (Beijing) post
20160810,Wednesday,15.0,G,NA,NA,Writing Days 7-8 (Beijing) post
20160810,Wednesday,16.0,G,NA,NA,Writing Days 7-8 (Beijing) post
20160811,Thursday,1.0,W,Mixed,NA,Getting set up for the day; Auto RMP Emailing Antony and Libby
20160811,Thursday,2.0,W,CAAutoSequential2016,453.0,Run Baseline with weights correction scenario
20160811,Thursday,3.0,W,CAAutoSequential2016,454.0,Run Baseline with weights correction scenario
20160811,Thursday,4.0,W,CAAutoSequential2016,455.0,Run Baseline with weights correction scenario
20160811,Thursday,5.0,W,CAAutoSequential2016,456.0,Run Baseline with weights correction scenario
20160811,Thursday,6.0,W,CAAutoSequential2016,457.0,Run Baseline with weights correction scenario
20160811,Thursday,7.0,W,CAAutoSequential2016,458.0,Run Baseline with weights correction scenario
20160811,Thursday,8.0,W,CAAutoSequential2016,459.0,Run Baseline with weights correction scenario
20160811,Thursday,9.0,W,CAAutoSequential2016,460.0,Run Baseline with weights correction scenario
20160811,Thursday,10.0,M,NA,NA,Put 2015 yearmix on 8tracks
20160812,Friday,1.0,G,NA,NA,Listening to The Tim Ferriss Show podcast
20160812,Friday,2.0,W,Mixed,NA,Getting set up for the day; Graphs in R Training Email group
20160812,Friday,3.0,W,Mixed,NA,RE stuff; Graphs in R Training Email group
20160812,Friday,4.0,G,NA,NA,Listening to The Tim Ferriss Show podcast and the Out of Chicago podcast
20160812,Friday,5.0,H,NA,NA,Walk
20160812,Friday,6.0,G,DataCampggplot2,3.0,
20160812,Friday,7.0,G,DataCampggplot2,4.0,
20160812,Friday,8.0,G,Photography,NA,Editing Erin's wedding photos
20160812,Friday,9.0,G,Photography,NA,Editing Erin's wedding photos
20160812,Friday,10.0,G,Photography,NA,Editing Erin's wedding photos
20160812,Friday,11.0,W,CAAutoSequential2016,461.0,Run Baseline with weights correction scenario; Run Selections v2 iteration with selections matching SAv3
20160812,Friday,12.0,W,CAAutoSequential2016,462.0,Run Selections v2 iteration with selections matching SAv3
20160812,Friday,13.0,W,CAAutoSequential2016,463.0,Run Selections v2 iteration with selections matching SAv3
20160813,Saturday,1.0,M,NA,NA,Grocery store
20160813,Saturday,2.0,M,NA,NA,Grocery store
20160813,Saturday,3.0,G,Photography,NA,Writing In Development 7 post
20160813,Saturday,4.0,G,Photography,NA,Writing In Development 7 post
20160813,Saturday,5.0,G,Photography,NA,Writing In Development 7 post
20160813,Saturday,6.0,G,NA,NA,@Photography Edit @Erin's wedding photos
20160813,Saturday,7.0,G,NA,NA,@Photography Edit @Erin's wedding photos
20160814,Sunday,1.0,G,NA,NA,Listening to Radical Acceptance
20160814,Sunday,2.0,H,NA,NA,Walk
20160814,Sunday,3.0,G,NA,NA,Listening to Radical Acceptance
20160814,Sunday,4.0,M,NA,NA,Errands
20160814,Sunday,5.0,G,NA,NA,Listening to Radical Acceptance
20160814,Sunday,6.0,M,NA,NA,Errands
20160814,Sunday,7.0,G,InciteAnalytics,NA,Setting up project; Read through Callie's Venture Fellowship and Fund application and offer feedback
20160814,Sunday,8.0,G,InciteAnalytics,NA,Read through Callie's Venture Fellowship and Fund application and offer feedback
20160814,Sunday,9.0,G,InciteAnalytics,NA,Read through Callie's Venture Fellowship and Fund application and offer feedback
20160814,Sunday,10.0,G,InciteAnalytics,NA,Read through Callie's Venture Fellowship and Fund application and offer feedback
20160815,Monday,1.0,W,Mixed,NA,Getting set up for the day; Weekly review
20160815,Monday,2.0,W,Mixed,NA,Weekly review; Talking to Megan
20160815,Monday,3.0,W,Mixed,NA,Weekly review
20160815,Monday,4.0,W,Mixed,NA,Marital Get high level marital distributions for Libby
20160815,Monday,5.0,W,Mixed,NA,Marital Get high level marital distributions for Libby
20160815,Monday,6.0,W,Mixed,NA,Marital Get high level marital distributions for Libby
20160815,Monday,7.0,W,Mixed,NA,Marital Get high level marital distributions for Libby
20160815,Monday,8.0,W,Mixed,NA,Marital Get high level marital distributions for Libby; Emailing Lauren
20160815,Monday,9.0,W,CAAutoSequential2016,464.0,Run Selections v2 iteration with selections matching SAv3
20160815,Monday,10.0,G,Photography,NA,Editing Erin's wedding photos
20160815,Monday,11.0,G,Photography,NA,Editing Erin's wedding photos
20160815,Monday,12.0,G,NA,NA,Listening to Radical Acceptance
20160815,Monday,13.0,G,NA,NA,Listening to Radical Acceptance
20160815,Monday,14.0,G,Photography,NA,Editing Erin's wedding photos
20160816,Tuesday,1.0,W,Mixed,NA,Getting set up for the day; SA Run Selections v2 iteration with selections matching SAv3
20160816,Tuesday,2.0,W,CAAutoSequential2016,465.0,Run Selections v2 iteration with selections matching SAv3
20160816,Tuesday,3.0,W,CAAutoSequential2016,466.0,Run Selections v2 iteration with selections matching SAv3
20160816,Tuesday,4.0,W,CAAutoSequential2016,467.0,Run Selections v2 iteration with selections matching SAv3
20160816,Tuesday,5.0,W,CAAutoSequential2016,468.0,Run Selections v2 iteration with selections matching SAv3
20160816,Tuesday,6.0,W,CAAutoSequential2016,469.0,Run Selections v2 iteration with selections matching SAv3
20160816,Tuesday,7.0,W,CAAutoSequential2016,470.0,Run Selections v2 iteration with selections matching SAv3
20160816,Tuesday,8.0,W,CAAutoSequential2016,471.0,Run Selections v2 iteration with selections matching SAv3
20160816,Tuesday,9.0,G,NA,NA,Listening to FujiLove Academy
20160816,Tuesday,10.0,W,CAAutoSequential2016,472.0,Run Selections v2 iteration with selections matching SAv3
20160816,Tuesday,11.0,G,NA,NA,Listening to Radical Acceptance
20160816,Tuesday,12.0,H,NA,NA,Walk
20160816,Tuesday,13.0,G,NA,NA,Listening to Radical Acceptance
20160816,Tuesday,14.0,H,NA,NA,Walk
20160816,Tuesday,15.0,G,Photography,NA,Editing Erin's wedding photos
20160816,Tuesday,16.0,G,Photography,NA,Editing Erin's wedding photos
20160816,Tuesday,17.0,G,Photography,NA,Editing Erin's wedding photos
20160816,Tuesday,18.0,G,Photography,NA,Editing Erin's wedding photos
20160817,Wednesday,1.0,W,Mixed,NA,Getting set up for the day; SA Run Selections v2 iteration with selections matching SAv3
20160817,Wednesday,2.0,M,NA,NA,Export wedding photos for Erin and Spencer
